6.6,0.17
9.0,0.71
5.4,0.47
8.1,0.19
8.0,1.03
9.1,2.06
6.1,0.45
8.3,0.7
7.0,0.06
7.0,0.07
8.8,1.8500000000000000
6.1,0.03
4.2,0.5900000000000000
8.5,0.3
8.1,0.21
9.0,0.03
7.7,0.65
7.9,3.29
7.0,0.22
7.0,0.12
8.8,0.03
8.3,0.11
7.0,4.410000000000000
8.7,1.89
7.7,0.09
8.9,2.57
7.5,1.15
8.7,2.78
7.6,0.55
8.5,4.04
9.1,2.57
6.8,0.05
5.8,0.38
9.0,3.03
8.7,0.3
9.1,0.96
8.0,0.14
8.2,0.46000000000000000
6.3,0.64
8.4,0.5
6.7,0.81
5.4,0.26
9.5,4.48
9.5,2.59
7.5,1.7900000000000000
6.6,2.64
7.1,2.51
6.2,0.06
6.3,0.47000000000000000
7.7,0.37
8.3,1.67
7.9,1.57
3.1,0.16
7.4,0.64
7.0,0.27
6.5,0.23
9.5,13.07
9.8,19.71
10.0,2.29
9.1,1.92
8.6,1.6500000000000000
7.3,0.8500000000000000
8.6,1.64
7.7,0.13
7.8,0.62
4.7,0.11
6.5,0.02
8.9,0.17
8.4,0.06
9.3,0.6200000000000000
9.0,0.27
9.4,0.08
9.6,0.18000000000000000
9.2,1.46
8.9,8.740000000000000
7.6,0.3
5.8,0.24
8.3,0.06
5.8,0.57
6.7,0.35
6.7,0.26
7.8,2.33
7.2,1.05
6.3,0.49
8.5,2.47
8.3,1.49
8.5,4.37
8.0,0.9
7.5,1.07
8.1,0.11
7.0,0.22
9.0,0.05
6.7,0.09
8.8,0.8
7.5,0.28
7.1,0.26
9.0,2.3800000000000000
7.5,0.1
7.4,0.5
7.9,0.2
6.3,0.15
8.0,0.11
8.3,0.03
5.3,0.37
7.8,0.33
6.6,0.37
6.3,0.07
8.7,0.19
7.7,0.28
4.6,0.03
6.4,0.2
7.6,0.8300000000000000
7.2,0.98
4.5,0.75
9.1,7.280000000000000
9.2,5.3100000000000000
9.4,2.1800000000000000
8.0,0.5
3.6,0.75
5.0,0.1
9.2,3.92
8.3,0.12
8.0,2.38
9.1,3.8400000000000000
9.8,4.21
8.1,2.01
7.0,1.1
7.0,0.19
8.3,0.84
6.1,0.41
8.0,0.07
3.0,0.24
8.7,0.17
7.3,1.25
7.6,0.07
6.0,1.5500000000000000
9.0,0.11
7.0,0.56
5.9,0.02
5.0,0.22
4.8,0.6000000000000000
5.9,0.02
6.5,0.13
7.9,0.52
8.0,0.41
8.1,0.53
7.9,0.37
6.5,0.42000000000000000
7.5,0.02
8.0,0.06
7.0,0.03
8.0,0.06
6.2,0.66
6.7,0.41
7.0,0.9
7.1,0.36
8.0,3.65
6.3,1.26
7.9,1.12
8.2,1.05
7.5,0.45
9.5,2.56
8.1,0.8300000000000000
9.2,2.89
8.2,0.23
7.0,0.01
7.4,0.94
7.1,1.21
8.0,2.18
8.3,4.79
8.3,5.63
7.6,0.66
8.8,0.40000000000000000
7.1,0.15
7.6,0.89
4.8,0.08
5.6,0.72
5.1,0.44
5.4,0.39
6.5,0.19
8.1,0.2
6.5,0.23
4.9,0.34000000000000000
7.3,0.17
6.4,0.16
7.6,0.65
6.2,0.41000000000000000
7.6,1.1
8.2,2.17
8.8,1.02
6.9,0.96
8.1,0.52
7.9,0.26
7.0,0.74
7.2,0.55
9.1,0.32
7.1,0.32
5.6,1.06
7.0,0.060000000000000000
8.2,0.59
7.8,0.13
8.3,1.5900000000000000
8.5,0.41
7.0,5.470000000000000
6.1,0.9300000000000000
8.0,0.52
7.0,0.28
8.1,0.24
7.6,0.14
8.2,0.52
8.3,0.05
5.0,1.17
5.7,0.1
6.8,0.32
9.3,2.38
5.4,0.07
6.3,0.47
7.9,0.46
7.7,0.1
6.6,0.5700000000000000
6.3,2.35
7.8,1.66
7.2,0.3
7.3,0.02
3.2,0.17000000000000000
8.7,0.47
8.3,0.59
8.1,0.37
7.4,0.09
8.0,0.13
8.4,0.26
8.4,0.13
7.6,0.44
7.6,0.13
8.1,0.08
8.0,0.38
7.6,0.22
7.0,0.32
8.7,0.45
8.7,0.63
8.9,0.64
9.2,0.82
8.0,0.28
9.0,0.19
7.8,0.08
7.0,1.19
7.4,0.19
8.8,0.01
4.6,0.08
6.9,3.4300000000000000
3.0,0.17
4.9,0.47
9.4,0.16
8.4,2.06
8.9,1.7
9.4,0.69
8.5,0.5
8.9,1.6
8.4,0.71
7.6,0.8400000000000000
7.8,0.5900000000000000
8.0,1.37
6.9,0.41000000000000000
8.5,2.71
5.5,0.22
7.5,0.03
8.0,4.240000000000000
6.9,0.01
8.7,0.28
9.0,0.13
8.4,0.43
8.0,0.14
6.8,0.3
8.0,2.99
6.8,1.07
7.8,0.6100000000000000
8.9,0.03
8.3,0.28
8.2,1.9300000000000000
8.3,4.74
6.6,0.75
9.2,0.09
8.6,0.22
6.9,1.95
7.7,6.32
8.0,5.380000000000000
8.0,2.42
8.5,1.9100000000000000
7.5,0.64
6.5,1.43
4.7,0.14
7.4,0.41000000000000000
7.4,1.8400000000000000
5.4,1.9900000000000000
8.2,0.12
8.0,0.2
7.6,0.2
9.0,1.82
8.3,3.46
7.7,0.77
6.9,2.3600000000000000
8.9,2.42
8.9,0.12
6.9,0.25
3.7,0.31
3.8,0.29
7.3,0.88
7.5,1.86
5.4,1.59
4.9,1.1
6.9,0.42
8.3,4.15
7.2,0.9
6.0,0.85
8.8,0.91
5.8,1.09
7.0,1.44
6.4,1.52
7.0,2.74
8.1,3.84
8.6,1.59
7.0,0.08
8.4,0.01
9.6,0.34
9.2,2.5
9.3,0.03
8.5,1.07
4.8,0.18
8.0,0.51
6.0,1.8500000000000000
4.2,0.56
5.4,0.55
9.5,2.19
8.3,0.24
8.1,0.19
2.9,0.01
8.3,0.15
7.2,0.42
1.9,0.24
5.9,0.09
6.2,0.75
7.3,0.52
7.4,0.19
6.7,0.16
4.5,0.84
8.4,0.7100000000000000
8.4,4.59
7.9,7.63
8.0,3.41
5.8,0.83
5.9,1.4600000000000000
8.2,1.23
8.2,8.4
7.9,1.2400000000000000
7.7,0.16
5.7,0.25
8.4,1.5
7.3,3.19
5.7,1.26
5.4,0.41
6.1,0.19
7.0,1.16
7.2,1.07
5.8,0.4
4.9,0.19
7.6,3.88
7.0,0.07
2.0,0.06
7.9,2.21
6.3,0.11
8.7,3.52
8.7,5.0
6.4,1.0700000000000000
5.0,2.6800000000000000
9.1,3.71
8.0,0.96
7.2,0.53
6.6,1.08
6.7,0.44
7.5,0.65
8.0,0.34
7.3,0.79
8.1,0.73
8.2,1.1
5.9,0.02
6.4,0.20000000000000000
8.1,5.6
7.5,12.67
8.5,6.660000000000000
6.0,1.26
7.5,1.68
7.4,1.21
8.5,0.26
7.3,5.590000000000000
9.0,0.54
7.8,0.31
9.2,1.9
8.3,0.8
5.9,2.7200000000000000
7.3,1.03
6.4,0.46
9.4,2.33
6.3,0.23
7.1,10.070000000000000
7.5,3.9800000000000000
8.4,2.97
8.8,0.57
8.0,0.16
9.2,0.13
7.5,0.7700000000000000
5.2,0.03
6.2,1.2900000000000000
6.1,0.62
7.0,0.46
8.0,1.93
7.2,0.04
7.7,0.1
5.6,0.5
7.3,0.08
7.5,0.26
6.4,0.07
7.3,0.02
8.6,0.04
4.4,0.34
7.7,0.44
7.9,0.49
8.0,1.13
1.5,0.01
8.5,0.5
8.2,1.3400000000000000
8.4,0.15
7.8,0.33
9.3,7.2700000000000000
4.1,0.19
4.3,0.02
6.5,0.24
8.5,0.45
5.0,0.1
8.2,0.6
8.5,0.68
8.6,0.98
6.3,0.66
7.7,0.27
7.9,0.35
7.3,0.13
8.0,0.05
8.0,1.16
6.3,0.96
4.6,0.060000000000000000
8.0,0.63
7.5,0.07
6.5,0.22
9.2,0.01
9.0,1.46
5.7,0.5
6.0,0.39
7.9,1.47
8.6,0.08
5.6,0.33
5.0,0.31
8.7,0.13
8.2,0.34
8.1,0.04
6.2,1.0
7.9,0.11000000000000000
8.0,0.28
7.5,0.05
5.2,0.27
9.2,2.88
8.5,0.5800000000000000
8.4,0.52
3.6,1.09
4.2,0.09000000000000000
6.4,1.23
3.5,0.1
5.5,0.14
6.2,0.26
9.0,1.25
8.5,0.5
8.1,0.2
7.5,0.36
7.3,0.03
6.2,1.56
7.5,0.81
8.0,0.26
7.2,0.49
7.0,1.27
8.5,1.1
6.8,0.52
8.1,1.2
8.0,1.43
7.0,0.43
4.7,0.07
8.3,0.54
5.8,0.31
6.6,0.7500000000000000
5.9,6.670000000000000
5.0,1.08
4.3,0.13
7.2,0.5600000000000000
8.3,3.24
9.1,5.74
6.5,0.21
7.9,3.44
8.3,0.45
4.0,0.36
8.7,4.05
8.1,0.53
8.5,0.58
5.7,0.34
7.5,0.33000000000000000
8.8,1.99
4.5,0.02
6.8,0.25
5.2,0.88
8.8,1.51
7.0,0.01
4.8,0.72
8.2,0.05
8.0,0.8500000000000000
6.9,1.5
7.8,0.44
7.3,1.33
4.6,4.01
7.0,0.52
6.0,0.26
5.5,0.88
5.0,1.0
7.3,0.11
7.3,2.2000000000000000
5.2,0.35
7.6,1.42
6.8,0.98
9.0,4.140000000000000
3.5,0.37
7.7,1.3900000000000000
8.0,0.9
9.0,0.28
7.9,0.1
6.3,1.3200000000000000
6.8,1.76
8.2,0.55
4.9,0.01
7.5,0.5
6.8,0.21
6.5,1.15
4.0,0.35
8.3,1.1
8.7,2.86
8.3,1.03
9.3,7.84
8.9,0.25
7.5,0.22000000000000000
9.3,20.510000000000000
8.3,5.1900000000000000
7.9,3.91
7.5,0.34
3.5,0.15
5.0,0.8900000000000000
3.7,0.14
4.7,0.59
7.0,0.18
4.0,0.03
7.7,3.54
6.4,1.53
7.4,0.15
6.2,0.1
4.4,2.8400000000000000
7.6,0.14
6.9,0.05
7.2,0.17
5.2,0.52
7.6,0.4
5.3,0.02
6.5,1.14
6.8,0.39
7.5,0.13
7.5,0.26
6.5,1.45
7.9,0.85
7.2,0.37
9.0,1.34
6.0,2.01
8.7,0.92
6.5,5.27
6.7,1.1800000000000000
6.4,0.04
7.6,0.12
7.0,0.11
7.9,0.08
6.4,0.27
7.8,0.63
7.2,0.1
7.6,0.07
6.0,5.35
7.9,1.29
7.2,0.03
7.3,0.6900000000000000
9.5,6.27
7.8,1.86
6.9,0.09
8.1,0.1
8.5,0.07
7.0,0.13
6.0,0.29
7.1,0.56
8.4,0.81
9.5,2.0
9.4,1.92
9.3,1.86
7.1,0.85
8.7,0.02
6.4,0.71
5.9,1.5
8.2,0.07
8.8,5.67
7.9,1.0900000000000000
8.3,6.65
6.6,1.91
7.5,0.07000000000000000
6.8,0.8
8.2,0.04
8.0,0.18
6.8,0.06
6.4,0.05
8.9,0.14
9.7,3.0300000000000000
6.2,1.62
7.0,0.25
3.3,0.53
3.8,0.52
7.3,0.07
7.2,1.05
5.2,0.34
7.8,0.31
7.5,7.040000000000000
8.2,7.040000000000000
6.1,6.09
8.9,3.7300000000000000
8.9,4.39
7.5,1.27
6.9,3.9500000000000000
8.5,15.200000000000000
7.9,0.45
6.5,0.63
7.5,1.69
7.5,0.54
8.2,0.57
7.0,6.220000000000000
5.5,0.15
7.9,4.98
7.2,0.7
7.3,3.76
7.3,0.12
8.7,0.69
6.8,4.7
3.2,0.07
8.5,0.89
8.6,0.05
7.6,3.1200000000000000
8.1,1.09
7.9,0.06
8.8,1.88
8.3,0.33
6.4,0.15
8.0,0.36
8.6,0.78
7.4,0.27
7.8,0.51
7.2,2.4900000000000000
8.0,0.71
7.9,0.48
9.3,0.01
6.4,0.67
7.8,0.21
7.4,0.8600000000000000
8.1,1.1600000000000000
8.0,0.36
8.0,2.0
8.2,2.63
7.5,3.12
8.5,2.03
9.0,3.0
8.3,1.8900000000000000
6.8,2.5900000000000000
7.3,0.48000000000000000
8.5,1.68
6.1,0.83
5.8,0.54
7.0,0.58
9.1,1.7800000000000000
8.4,0.48000000000000000
7.6,0.05
8.9,3.29
7.7,0.92
8.0,0.33
8.0,1.8000000000000000
5.7,2.5100000000000000
9.1,0.33
8.7,1.57
7.7,4.7700000000000000
8.2,1.16
7.9,0.34
7.5,1.1800000000000000
6.5,2.4200000000000000
8.0,0.34
8.8,3.95
8.2,3.78
9.3,6.01
8.0,0.3
6.5,0.11
9.2,2.32
9.4,2.23
8.6,2.16
9.0,1.23
5.6,0.2
9.2,2.87
8.9,5.66
8.9,4.41
8.2,7.53
8.2,4.16
7.9,2.34
8.3,1.6500000000000000
8.0,3.2300000000000000
8.6,0.26
8.7,0.45000000000000000
8.4,1.36
9.6,8.460000000000000
9.7,6.620000000000000
9.1,8.05
9.6,5.75
8.4,2.55
7.2,2.14
9.0,6.47
8.6,4.11
8.5,0.82
4.5,2.1600000000000000
6.5,0.78
4.9,0.02
7.7,0.23000000000000000
8.1,1.85
8.2,1.2400000000000000
8.4,0.07
6.9,2.0
6.0,0.05
7.5,5.96
6.5,0.29
7.5,0.08
7.0,0.23
7.8,1.29
3.7,0.27
6.5,1.02
6.5,2.73
5.2,3.3400000000000000
7.8,1.1000000000000000
4.0,0.02
7.5,0.29
8.2,0.34
8.0,0.36
8.2,0.11
8.1,0.17
2.0,0.23
6.7,0.02
8.3,0.01
7.8,0.04
6.2,0.18
7.3,1.49
8.1,0.26
7.9,0.61
6.4,1.21
8.1,5.210000000000000
5.9,0.02
6.6,1.43
9.0,1.86
8.9,1.56
7.4,2.3600000000000000
7.0,1.9000000000000000
7.9,0.83
8.7,2.44
6.7,1.28
4.4,1.73
8.9,1.41
7.5,0.77
7.4,0.72
6.9,1.01
7.1,1.6200000000000000
7.4,0.97
6.3,0.35000000000000000
6.2,0.02
6.9,1.32
8.4,3.83
6.0,1.19
8.6,2.95
8.6,0.25
6.7,0.4
7.3,0.08
8.3,0.8800000000000000
7.3,0.09
8.0,0.14
7.0,0.33
7.0,0.57
9.5,6.74
9.3,6.84
8.7,4.97
7.9,1.62
6.6,0.12
9.0,0.04
5.1,0.1
4.9,0.77
9.3,0.58
9.0,0.01
9.4,0.02
8.6,1.2000000000000000
6.0,0.05
6.5,1.09
6.8,0.33
6.5,2.64
7.5,0.08
8.4,0.01
8.5,0.01
9.3,0.87
5.2,0.24
5.0,0.23
3.5,0.14
8.6,0.48
8.1,0.54
8.1,0.81
8.4,0.47
7.5,0.42
8.1,0.36
6.4,0.14
3.9,0.21
3.5,0.06
5.0,0.5700000000000000
7.7,0.45
7.2,0.1
6.4,0.07
8.5,1.03
6.2,0.18
6.0,0.3
6.8,0.40000000000000000
5.8,0.14
9.4,0.9
6.2,0.15
6.6,0.8200000000000000
6.9,0.77
9.0,1.07
8.1,1.93
8.1,0.37
8.9,0.71
8.7,1.08
9.2,0.28
6.6,0.23
5.4,0.03
6.6,0.05
9.2,0.18
7.3,1.08
6.5,0.87
8.4,0.02
5.5,0.23
8.1,0.55
8.5,0.47
5.8,0.25
9.0,2.79
7.6,2.3200000000000000
7.7,1.47
8.1,0.45
8.3,0.34
7.3,7.39
8.0,3.74
8.2,4.860000000000000
8.2,5.15
7.1,3.51
8.1,3.34
8.4,3.0
7.8,0.33
9.1,1.5
6.5,0.55
9.0,3.58
8.7,3.2
7.7,4.92
6.6,0.33000000000000000
6.2,0.6700000000000000
8.0,0.31
8.8,0.05
8.7,0.47
8.6,0.1
7.9,0.08
6.9,0.02
7.7,1.01
6.6,0.39
8.4,1.52
7.5,0.44
8.3,0.59
8.1,0.28
6.4,1.27
5.3,0.8700000000000000
8.5,0.33
8.4,0.6
6.5,0.73
8.1,0.53
3.5,0.16
8.2,0.52
7.1,1.68
6.9,1.12
8.6,0.08
5.4,0.63
6.3,0.95
7.2,0.86
6.7,0.38
8.9,0.95
6.5,0.67
7.6,0.62
6.6,0.14
7.5,0.28
6.4,0.14
7.2,0.09
8.8,5.530000000000000
3.6,0.01
8.0,0.47
9.1,0.07
8.2,0.81
9.1,1.04
8.8,0.25
7.3,1.23
9.0,2.17
8.0,0.63
7.4,0.09
7.5,0.15
3.9,0.2
7.0,0.5700000000000000
5.1,0.14
4.7,0.98
6.9,0.34000000000000000
9.2,2.9
9.3,3.94
8.9,4.5
8.0,1.2
7.0,1.07
9.1,0.03
9.2,0.03
7.8,0.31000000000000000
8.9,0.02
7.5,0.25
8.4,1.1
8.5,0.05
8.1,0.07
7.3,0.22
6.9,0.85
8.1,0.8
6.4,0.8500000000000000
6.4,0.28
8.6,3.3600000000000000
8.5,1.62
5.4,0.8300000000000000
7.1,1.46
5.1,0.6400000000000000
7.0,0.71
4.9,1.01
7.7,1.17
9.1,1.94
8.6,0.42000000000000000
7.4,0.1
7.4,0.07
9.3,1.48
7.5,0.16
8.1,0.84
8.7,1.74
7.3,0.58
7.9,0.37
7.9,0.05
6.0,0.78
9.0,0.04
9.2,1.11
5.1,0.48
6.0,2.16
6.4,0.09
7.6,0.23
8.5,0.46000000000000000
7.4,0.18
8.2,0.15
7.5,0.4
7.0,0.44
7.5,0.1
7.6,0.31
6.2,0.83
7.0,1.88
6.3,0.48
6.0,0.13
7.0,3.79
4.4,0.71
8.0,0.15
8.7,0.42
6.6,0.48000000000000000
4.4,0.03
7.0,0.14
9.0,0.03
7.7,0.26
7.5,0.08
5.2,0.09
5.0,0.15
7.5,0.08
6.9,0.84
7.5,0.75
8.6,0.41
7.2,0.17
7.1,0.03
7.2,0.06
6.9,0.29
7.6,0.01
4.6,0.98
8.6,0.07
7.5,0.11
8.3,0.01
8.1,2.55
7.0,0.01
8.0,0.01
8.1,0.96
8.1,0.68
7.6,0.09
8.7,2.99
8.1,1.87